Dokumen,Topik_ID,Probabilitas,Name,Representation
nurul amalia pengaruh capital adequacy ratio car loan to deposit ratio ldr bopo profitabilitas perban daftar bei periode bimbing drsech makhmud zulkifli msi prasetyo nugrohospimm tuju teliti pengaruh capital adequacy ratio loan to deposit ratio biaya operasional parsial simultan profitabilitas roa perban daftar bursa efek indonesia periode dekat penelitain kuantitatif kualitatif ambil sampel meggunakan metode purposive sampling oleh usaha teknik analisis data analisis regresi linier ganda dasar teliti oleh hasil hasil uji t variabel car milik nilai koefisien regresi nilai signifikasi car pengaruh roa ldr milik nilai koefisien regresi nilai signifikasi ldr pengaruh roa bopo milik nilai koefisien regresi nilai signifikasi bopo pengaruh negatif signifikan roa hasil uji f variabel car ldr bopo simultan pengaruh roa nilai signifikasi hasil uji adjusted r mampu prediksi variabel independen car ldr bopo sisa pengaruh variabel model teliti kunci car ldr bopo roa,7,1.0,7_loan_ldr_car_roa,"['loan', 'ldr', 'car', 'roa', 'npl', 'ratio', 'deposit', 'adequacy', 'bopo', 'performing']"
husnol chotimah nilai harga saham dividend discount model free cash flow to equity model saham lq bursa efek indonesia periode bawah bimbing drs ec makhmud zulkifli msi drs bambang sudarsono mm tuju teliti nilai intrinsik saham model nilai harga saham dividend discount model ddm free cash flow to equity fcfe model nilai harga saham dekat harga saham aktual jenis teliti deskriptif kuantitatif objek teliti usaha adro asi bbca bbni bbri bbni bmri itmg untr unvr hasil teliti ddm tumbuh konstan saham alami undervalued murah hasil teliti fcfe tumbuh konstan delapan usaha undervalued adro asi bbca bbri bmri itmg untr unvr saham overvalued mahal bbni hasil hitung akurasi nilai harga saham mean absolute error mae mean square error mse mean absolute percentage error mape mean percentage error mpe nilai ddm tumbuh konstan milik nilai banding fcfe tumbuh konstan model ddm tumbuh konstan model milik akurasi dekat harga saham aktual kunci nilai harga saham saham lq dividend discount model free cash flow to equity,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
skripsi susun sulistiyo rini analisis pengaruh laba rugi eps rasio likuiditas koefisien respon laba saham usaha properti real estate daftar bei bawah bimbing drs bambang sudarsono mm prasetyo nugroho spi mm tuju teliti pengaruh variabel laba rugi eps rasio likuiditas parsial simultan koefisisen respon laba saham usaha properti real estate daftar bei teliti deskriptif kuantitatif data sekunder oleh bursa efek indonesia bei metode ambil sampel purposive sampling oleh sampel usaha usaha uji instrumen uji asumsi klasik teknik analisis data hipotesis regresi linear ganda pakai uji t uji f hasil uji f laba rugi eps rasio likuiditas simultan pengaruh signifikan koefisien respon laba saham usaha properti real estate daftar bei tingkat signifikasi hipotesis terima uji t laba rugi parsial pengaruh signifikan koefisien respon laba tingkat signifikasi eps parsial pengaruh signifikan koefisisen respon laba tingkat signifikasi cr parsial pengaruh signifikan koefisisen respon laba tingkat signifikasi qr parsial pengaruh signifikan koefisisen respon laba tingkat signifikasi casr parsial pengaruh signifikan koefisisen respon laba tingkat signifikasi variabel bebas faktor faktor pengaruh koefisien respon laba saham bijak usaha internal eksternal kondisi pasar kunci laba rugi eps rasio likuiditas koefisien respon laba saham,20,1.0,20_estate_usaha_real_property,"['estate', 'usaha', 'real', 'property', 'nilai', 'pbv', 'dividen', 'profitabilitas', 'struktur', 'efek']"
barep sofyan affandy investigasi orientasi pasar produsen terasi desa macajah kabupaten bangkal bawah bimbing dr mohammad arief mm yustina chrismardani ssi mm tuju teliti orientasi pasar orientasi langgan orientasi saing koordinasi fungsi produsen terasi desa macajah teliti metode teliti kualitatif teknik tari sampel sampel jenuh sensus analis reduksi data data reduction saji data data display tari simpul hasil teliti produsen terasi desa macajah produsen terasi desa macajah perilaku orientasi pasar produsen terasi desa macajah produsen terasi desa macajah perilaku orientasi langgan teliti temu dimensi orientasi saing teliti usaha skala usaha tengah item informan bagi informasi saing produsen terasi desa macajah produsen terasi desa macajah perilaku orientasi saing produsen terasi desa macajah dimensi koordinasi fungsi mesti produsen terasi macajah milik sistem informasi jalan proses produksi karyawan tugas bagi bagianbagian dimensi koordinasi fungsi item bagi informasi fungsi integrasi fungsional strategi teliti usaha usaha tengah kunci orientasi pasar orientasi langgan orientasi saing koordinasi fungsi,5,1.0,5_teliti_daya_data_layan,"['teliti', 'daya', 'data', 'layan', 'mahasiswa', 'beli', 'kualitas', 'peran', 'studi', 'analisis']"
elfira oktaviana pengaruh good corporate governance milik manajerial kerja uang usaha masuk kelompok jakarta islamic index bawah bimbing drs makhmud zulkifli msi echsan gani m si tuju teliti uji pengaruh good corporate governance diproksi dewan komisaris dewan direksi komite audit milik manajerial kerja keungan dewan komisaris dewan direksi komite audit milik manajerial variabel independen kerja keungan teliti return on asset roa ukur variabel dependen teliti data sekunder data dapat langsung ambil sampel metode purposive sampling sampel penuh kriteria tentu usaha gun teliti sampel usaha metode analisis gun regresi linier ganda uji asumsi klasik uji t uji f uji koefisien determinasi hasil analisis oleh parsial dewan komisaris dewan direksi komite audit pengaruh signifikan roa milik manajerial pengaruh signifikan roa simultan dewan komisaris dewan direksi komite audit milik manajerial pengaruh signifikan roa kunci dewan komisaris dewan direksi komite audit milik manajerial roa,17,1.0,17_corporate_csr_governance_good,"['corporate', 'csr', 'governance', 'good', 'usaha', 'social', 'responsibility', 'komisaris', 'roa', 'dewan']"
teliti tuju pengaruh motivasi disiplin kerja kerja karyawan pt matahari departemen store bangkal plaza sampel oleh rumus slovin data kumpul metode kuesioner observasi ambil data metode angket skala likert metode analisis data regresi linier ganda uji f uji t koefisien determinasi r dasar uji oleh hasil variabel motivasi disiplin kerja karyawan bersamasama pengaruh positif signifikan variabel kerja karyawan variabel kerja karyawan variabel motivasi disiplin kerja kerja karyawan variabel teliti teliti variabel motivasi pengaruh positif signifikan variabel kerja karyawan variabel disiplin kerja pengaruh positf signifikan variabel kerja karyawan variabel disiplin kerja variabel pengaruh dominan variabel kerja karyawan pt matahari departemen store bangkal plaza kunci motivasi disiplin kerja kerja karyawan,2,0.9094247760318878,2_motivasi_kerja_karyawan_pengaruh,"['motivasi', 'kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'nilai', 'teliti', 'hasil']"
andika linda diantantri pengaruh loan to deposite ratio debt to equity ratio size kerja uang agency cost variabel intervening usaha sektor perban daftar bursa efek indonesia periode bawah bimbing prasetyo nugroho spi mm echsan gani msi teliti tuju uji pengaruh ldr der size fcfpengaruh ldr der size fcf roe pengaruh mediasi fcf variabel intervening ldr der size roe ldr der proxi struktur modal size proxi ukur usaha fcf proxi agency cost roe proxi kerja uang populasi teliti usaha uang sektor perban daftar bursa efek indonesia periode dasar metode purposive sampling oleh sampel perban teliti metode teliti kuantitatif teknis analisa uji regresi linier ganda analisis jalur hasil uji jalur milik sama regresi y x x x variabel ldr der size pengaruh fcf tingkat signifikasi r square h jalur tolak ha terima hasil uji jalur milik sama regresi y x x x y variabel ldr der size fcf pengaruh roe tingkat signifikasi r square h jalur tolak ha terima hasil uji hipotesis tiga pengaruh langsung ldr der size roe fcf variabel intervening h hipotesis tiga terima ha tolak fcf signifikan mediasi ldr der size roe kunci loan to deposit ratio ldrdebt to equity ratioder size free cash flow fcf return on equityroe analisis jalur,7,1.0,7_loan_ldr_car_roa,"['loan', 'ldr', 'car', 'roa', 'npl', 'ratio', 'deposit', 'adequacy', 'bopo', 'performing']"
skripsi susun rahmatin inayatin judul pengaruh price earning ratio struktur modal ukur usaha profitabilitas nilai usaha usaha subsektor otomotif daftar bursa efek indonesia bei periode bimbing drs bambang sudarsono mm r gatot heru pranjoto mm tuju utama usaha maksimal makmur stakeholders capai maksimal nilai usaha terkadang usaha gagal tingkat nilai usaha salah sebab cermat usaha aplikasi faktorfaktor pengaruh nilai usaha kerja usaha pandang buruk stakeholdersnya tuju teliti pengaruh variabel price earning ratio struktur modal ukur usaha profitabilitas nilai usaha diproksikan pbv price book value sampel teliti usaha subsektor otomotif daftar bursa efek indonesia bei periode sampel perusahaandengan metode purposive sampling metode analisis uji asumsi klasik uji hipotesis analisis regresi linier ganda hasil teliti price earning ratio pengaruh positif signifikan nilai usaha struktur modal pengaruh positif signifikan nilai usaha ukur usaha pengaruh negatif signifikan ukur usaha profitabilitas pengaruh positif signifikan nilai usaha simultan variabel independen teliti pengaruh signifikan nilai usaha hasil estimasi regresi menunjukkn mampu prediksi variabel independen nilai usaha sisa pengaruh faktor luar model masuk analisis kunci nilai usaha price earning ratio struktur modal ukur usaha profitabilitas,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
farhad riza primadi pengaruh kualitas layan puas konsumen studi simple cafe sumenep bawah bimbing fathor as mm yudhi prasetya mada mm tuju teliti analis pengaruh kualitas layan tangible realibility responsiveness empathy assurance puas konsumen simple cafe sumenep teliti metode kuantitatif deskriptif jenis teliti survei wawancara sebar kuisioner responden teknik ambil sampel nonprobability sampling accidental sampling analisis regresi linier ganda hasil teliti uji t parsial variabel tangible realibility responsiveness assurance emphaty pengaruh signifikan puas konsumen simple cafe sumenep uji f simultan kualitas layan tangible realibility responsiveness assurance emphaty simultan pengaruh puas konsumen simple cafe sumenep varibel tangible variabel milik pengaruh dominan puas langgan simple cafe sumenep kunci kualitas layan tangible realibility responsiveness assurance emphaty puas konsumen,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
dwi aprril lidya pengaruh profitabilitas leverage ukur usaha return saham usaha farmasi daftar bursa efek indonesia bawah bimbing echsan gani msi purnamawati msi tuju teliti pengaruh variabel profitabilitas leverage ukur usaha parsial simultan return saham usaha farmasi daftar bursa efek indonesia dekat teliti teliti kuantitatif metode ambil sampel purposive sampling oleh sampel usaha usaha uji instrumen gun uji asumsi klasik teknik analisis data hipotesis regresi linier ganda pakai uji t uji f dasar hasil uji f profitabilitas leverage ukur usaha simultan pengaruh positif signifikan return saham usaha farmasi daftar bursa efek indonesia tingkat signifikansi dasar hasil uji t profitabilitas parsial pengaruh positif signifikan return saham tingkat signifikansi leverage parsial pengaruh positif signifikan return saham tingkat signifikansi ukur usaha parsial berengaruh positif signifikan return saham tingkat signifikansi kunci profitabilitas leverage ukur usaha return saham,16,1.0,16_leverage_usaha_ukur_profitabilitas,"['leverage', 'usaha', 'ukur', 'profitabilitas', 'uji', 'manajemen', 'laba', 'csr', 'teliti', 'daftar']"
nurhayati sri hardini banding capital asset pricing model capm arbitrage pricing theory apt prediksi tingkat dapat saham usaha sub sektor tekstil garmen daftar bursa efek indonesia periode bawah bimbing dr chairul anam drs ec mkes r gatot heru pranjoto mm tuju teliti banding capital asset pricing model capm arbitrage pricing theory apt prediksi tingkat dapat saham usaha sub sektor tekstil garmen daftar bursa efek indonesia model mana baik capital asset pricing model capm arbitrage pricing theory apt beda capital asset pricing model capm arbitrage pricing theory apt prediksi tingkat dapat saham usaha sub sektor tekstil garmen daftar bursa efek indonesia teliti dekat kuantitatif mana populasi usaha sub sektor tekstil garmen daftar bursa efek indonesia periode sampel usaha teknik ambil sampel purposive sampling uji uji wilcoxon uji normalitas data gabung metode analisis nonparametric metode analisis deskriptif hasil teliti arbitrage pricing theory model baik saran banding capital asset pricing model return oleh usaha usaha capm usaha apt beda signifikan capm apt nilai saham kunci return saham capm apt,10,0.9320178051283075,10_tbk_portofolio_optimal_pt,"['tbk', 'portofolio', 'optimal', 'pt', 'saham', 'proporsi', 'dana', 'investasi', 'model', 'risiko']"
m nafi aden mas pambudi analisis pengaruh kepemilian manajerial milik institusional bijak hutang usaha manufaktur daftar bursa efek indonesia bei bimbing drs ec makhmud zulkiflimsi drs bambang sudarsonomm tuju teliti analis pengaruh kepemilian manajerial milik institusional bijak hutang data teliti oleh lapor uang usaha manufaktur daftar bursa efek indonesia bei teliti dekat kuantitatif data sekunder purposive sampling oleh sampel usaha populasi usaha metode analisis uji asumsi klasik analisis regresi linear ganda uji f uji t uji koefisien determinasi hasil analisis variabel milik manajerial mown milik pegaruh negatif signifikan nilai t hitung nilai sig milik institusional inswn milik pegaruh negatif signifikan nilai t hitung nilai sig simultan bersamasama variabel bebas milik manajerial mown milik institusional inswn pengaruh signifikan bijak hutang usaha manufaktur nilai signifikan uji hipotesis milik nilai bawah usaha manufaktur daftar bursa efek indonesia,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
kiky novita analisis pengaruh tingkat suku bunga inflasi eps tumbuh jual harga saham usaha makan minum daftar bei periode bawah bimbing purnamawati msi echsan gani msi tuju teliti pengaruh tingkat suku bunga inflasi eps tumbuh jual parsial simultan harga saham usaha makan minum daftar bei dekat teliti teliti kuantitatif metode ambil sampel purposive sampling oleh sampel usaha uji instrumen uji asumsi klasik teknik analisis data uji hipotesis regresi linier ganda uji t uji f uji determinasi r dasar hasil teliti r square besar pengaruh variabel bebas variabel ikat sisa pengaruh variabel teliti teliti dasar uji t parsial variabel suku bunga pengaruh negatif signifikan harga saham variabel inflasi pengaruh positif signifikan harga saham variabel eps pengaruh positif signifikan harga saham variabel tumbuh jual pengaruh negatif signifikan harga saham dasar uji f variabel suku bunga inflasi eps tumbuh jual pengaruh positif signifikan harga saham kunci suku bunga inflasi eps tumbuh jual,0,1.0,0_kerja_karyawan_pengaruh_variabel,"['kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'puas', 'nilai', 'teliti', 'pegawai']"
the title of this research isthe effect of employee retentionand turnover intentionto performance through employee job satisfaction in kospin services branch of east javathe purposes of this study are employee retention test whether variables affect the performance of employees at kospin services branch of east java to determine whether the variable turnover intention influence on the performance of employees at kospin services branch of east java to determine whether job satisfaction variables affect the performance of employees at kospin services branch of east java to determine whether a variable employee retention effect on job satisfaction in kospin services branch of east java to determine whether the variable turnover intention effect on job satisfaction to determine whether a variable employee retention mediating influence on employee performance through job satisfaction in kospin services branch of east java to determine whether the variable turnover intention mediating influence on employee performance through job satisfaction in kospin services branch of east javarespondents in this research used a sample of respondentsthe method used in this research is multiple linear regression analysis and path analysis using this method the results indicate that partially employee retention variable has positive and significant effect on employee performance variables partially turnover intention variable has positive and significant effect on employee performance variables partially job satisfaction variables has positive and significant effect on employee performance variables partially employee retention variable has positive and significant effect on job satisfaction variables partially turnover intention variable has positive and significant impact on job satisfaction variables variable employee retention can directly affect the performance of the employee and the indirect effect through job satisfaction turnover intention variables can directly affect the performance of the employee and the indirect effect through job satisfaction keywordsemployee retention turnover intention job satisfaction and performance,21,1.0,21_job_intention_turnover_insecurity,"['job', 'intention', 'turnover', 'insecurity', 'the', 'puas', 'employee', 'satisfaction', 'performance', 'effect']"
teliti judul pengaruh kompensasi motivasi kerja karyawan cv wardhana surabaya teliti tuju variabel kompensasi pengaruh positif signifikan kerja karyawan cv wardhana surabaya variabel motivasi pengaruh kerja karyawan cv wardhana surabaya variabel kompensasi motivasi bersamasama simultan pengaruh positif signifikan kerja karyawan cv wardhana surabaya mana variabel pengaruh dominan kerja karyawan cv wardhana surabaya cv wardhana lokasi teliti sampel teliti responden metode teliti analisis regresi linier ganda tuju pengaruh parsial simultan tentu variabel dominan pengaruh kerja karyawan hasil teliti parsial variabel kompensasi pengaruh positif signifikan variabel kerja karyawan parsial variabel motivasi pengaruh positif signifikan kerja karyawan bersamasama simultan variabel independent kompensasi motivasi pengaruh positif signifikan variabel dependen kerja karyawan hasil teliti variabel kompensasi pengaruh dominan kerja karyawan kunci kompensasi motivasi kerja karyawan,2,0.9515068423758091,2_motivasi_kerja_karyawan_pengaruh,"['motivasi', 'kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'nilai', 'teliti', 'hasil']"
nurul hidayat analisis pengaruh tumbuh usaha struktur uang rasio aktivitas profitabilitas makmur pegang saham usaha otomotif komponen daftar bei bimbing dr drs ec chairul anam mkes drs bambang sudarsono mm tuju teliti pengaruh tumbuh usaha struktur uang rasio aktivitas parsial simultan profitabilitas makmur pegang saham usaha otomotif komponen daftar bursa efek indonesia dekat teliti kuantitatif ambil sampel purposive sampling oleh sampel usaha teknik analisis data analisis regresi linier ganda analisis regresi linier sederhana hasil uji t variabel tumbuh usaha pta pengaruh positif signifikan profitabilitas variabel struktur uang der pengaruh negatif signifikan profitabilitas variabel rasio aktivitas ito pengaruh positif signifikan profitabilitas variabel profitabilitas roa pengaruh positif signifikan makmur pegang saham harga saham hasil uji f variabel pta der ito pengaruh positif signifikan roa mampu prediksi variabel pta der ito profitabilitas besar r square sisa variabel mampu prediksi variabel profitabilitas makmur pegang saham besar r square sisa variabel luar model teliti kunci tumbuh usaha struktur uang rasio aktivitas profitabilitas makmur pegang saham,4,1.0,4_rasio_profitabilitas_usaha_putar,"['rasio', 'profitabilitas', 'usaha', 'putar', 'bursa', 'efek', 'struktur', 'daftar', 'teliti', 'uang']"
lela lestari nim program studi manajemen fakultas ekonomi bisnis universitas trunojoyo madura pengaruh manajemen bakat kelola sumber daya manusia kerja karyawan pt jawa pos media televisi jtv surabaya bawah bimbing dr hj iriani ismaildra mm dra hj s anugrahini irawati mm tuju teliti pengaruh parsial simultan variabel bebas manajemen bakat kelola sumber daya manusia sdm variabel ikat kerja karyawan pt jawa pos media televisi jtv surabaya mana variabel bebas pengaruh dominan variabel ikat teliti metode kuantitatif populasi karyawan sampel responden teknik ambil sampel proportional stratified random sampling hitung rumus slovin data oleh proses wawancara observasi sebar kuesioner responden data analis analisis regresi linier ganda hipotesis hasil teliti variabel manajemen bakat pengaruh positif signifikan kerja karyawan variabel kelola sumber daya manusia pengaruh positif signifikan kerja karyawan variabel manajemen bakat kelola sdm pengaruh positif signifikan bersamasama simultan kerja karyawan variabel kelola sdm pengaruh dominan kerja karyawan kunci manajemen bakat kelola sdm kerja karyawan,5,0.9142817127594481,5_teliti_daya_data_layan,"['teliti', 'daya', 'data', 'layan', 'mahasiswa', 'beli', 'kualitas', 'peran', 'studi', 'analisis']"
dwi puji ningrum analisis pengaruh ukur usaha profitabilitas leverage milik institusional corporate social responsibility csr bawah bimbing dr chairul anam drs ec mkes purnamawati msi tuju teliti pengaruh ukur usaha profitabilitas leverage milik institusional parsial simultan corporate social responsibility csr daftar bursa efek indonesia periode dekat teliti teliti kuantitatif metode ambil sampel purposive sampling oleh sampel usaha uji nstrumen uji asumsi klasik teknik analisis data uji hipotesis regresi linear ganda uji t uji f uji determinasi r dasar hasil teliti r square besar pengaruh variable bebas variable ikat sisa pengaruh variabel teliti teliti dasar uji t parsial variable ukur usaha pengaruh positif signifikan corporate social responsibility csr variable profitabilitas pengaruh positif signifikan corporate social responsibility csr variabel leverage pengaruh positif signifikan corporate social responsibility csr variable milik institusional pengaruh positif signifikan corporate social responsibility csr dasar uji f variable ukur usaha profitabilitas leverage milik institusional pengaruh positif signifikan corporate social responsibility csr kunci ukur usaha profitabilitas leverage milik institusional,16,0.25937907593721554,16_leverage_usaha_ukur_profitabilitas,"['leverage', 'usaha', 'ukur', 'profitabilitas', 'uji', 'manajemen', 'laba', 'csr', 'teliti', 'daftar']"
kholilah pengaruh struktur aktiva tumbuh jual profitabilitas struktur modal usaha manufaktur sub sektor makan minum yan daftar bursa efek indonesia bawah bimbing prasetyo nugroho spi mm echsan gani msi jurus manajemen fakultas ekonomi bisnis universitas trunojoyo madura teliti tuju pengaruh struktur aktiva tumbuh jual profitabilitas struktur modal usaha manufaktur sub sektor makan minum daftar bursa efek indonesia simultan parsial teliti dekat kuantitatif teliti data sekunder sumber data asal lapor uang usaha catat bursa efek indonesia populasi penelitia usaha mana ambil sampel kriteria banyak sampel sesuai kriteria usaha uji instrumen uji asumsi klasik teknik analisis data uji hipotesis analisis regresi linier ganda uji t uji f uji determinasi r hasil teliti tunjuk simultan variabel struktur aktiva tumbuh usaha profitabilitas pengaruh signifikan struktur modal nilai uji f parsial variabel pengaruh signifikan struktur modal profitabilitas nilai uji t pengaruh signifikan struktur modal struktur aktiva nilai uji t tumbuh jual taraf signifikan besar koefisien determinasi r hasil tunjuk variabel dependen variabel independen sisa variabel teliti kunci struktur modal struktur aktiva tumbuh jual profitabilitas,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
mentari novita putri nim program studi manajemen fakultas ekonomi bisnis universitas trunojoyo madura pengaruh lingkung semangat kerja kerja home industry olah otakotak bandeng gresik bawah bimbing drs ec mudji kuswinarno msi helm buyung aulia safrizalstsemmt teliti judul pengaruh lingkung semangat kerja kerja home industry olah otakotak bandeng gresik tuju teliti lingkung kerja pengaruh positif signifikan terhadapa kerja karyawan semangat kerja pengaruh positif signifikan kerja karyawan lingkung kerja semangat kerja pengaruh simultan kerja karyawan variabel lingkung kerja semangat kerja variabel mana pengaruh dominan kerja karyawansampel teliti responden metode teliti analisis regresi linear ganda hasil teliti variabel lingkung kerja parsial variabel lingkung kerja pengaruh positif signifikan variabel kerja karyawan parsial variabel semangat kerja pengaruh positif signifikan kerja karyawan simultan variabel independent lingkung kerja semangat kerja pengaruh variabel dependen kerja karyawan variabel semangat kerja pengaruh dominan variabel kerja karyawan kunci lingkung semangat kerja kerja karyawan,0,1.0,0_kerja_karyawan_pengaruh_variabel,"['kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'puas', 'nilai', 'teliti', 'pegawai']"
teliti ambil judul teliti pengaruh disiplin kerja teamwork beban kerja produktivitas tenaga kerja langsung pt seacon terminal jakarta utara tuju teliti a disiplin kerja pengaruh positif signifikan produktivitas tenaga kerja langsung pt seacon terminal jakarta utara b teamwork pengaruh positif signifikan produktivitas tenaga kerja langsung pt seacon terminal jakarta utara c beban kerja pengaruh negatif signifikan produktivitas tenaga kerja langsung pt seacon terminal jakarta utarad disiplin kerja teamwork beban kerja bersamasama simultan pengaruh produktivitas tenaga kerja langsung pt seacon jakarta utara metode teliti regresi ganda populasi orang tenaga kerja langsung hasil teliti a variabel disiplin kerja parsial variabel disiplin kerja pengaruh positif signifikan variabel produktivitas tenaga kerja langsung pt seacon terminal jakarta b variabel teamwork parsial variabel teamwork pengaruh positif signifikan produktivitas tenaga kerja langsung pt seacon terminal jakartac variabel beban kerja parsial variabel beban kerja pengaruh negatif signifikan produktivitas tenaga kerja langsung pt seacon terminal jakarta d bersamasama simultan variabel independen disiplin kerja teamwork beban kerja pengaruh variabel dependen produktivitas tenaga kerja langsung pt seacon terminal jakarta e variabel disiplin kerja pengaruh dominan variabel produktivitas tenaga kerja langsung pt seacon terminal jakarta kunci disiplin kerja teamwork beban kerja produktivitas tenaga kerja langsung,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
teliti judul pengaruh kompensasi finansial non finansial kerja karyawan cv panca dara surabaya tuju teliti variabel kompensasi finansial pengaruh positif signifikan kerja karyawan variabel kompensasi non finansial pengaruh positif signifikan kerja karyawan variabel kompensasi finansial kompensasi non finansial pengaruh simultan kerja karyawan variabel mana pengaruh dominan kerja karyawan sampel teliti responden metode teliti analisis regresi linear ganda hasil teliti parsial variabel kompensasi finansial pengaruh positif signifikan variabel kerja karyawan parsial variabel kompensasi non finansial pengaruh positif signifikan kerja karyawan simultan variabel independent kompensasi finansial non finansial pengaruh variabel dependen kerja karyawan variabel kompensasi finansial pengaruh dominan variabel kerja karyawan kunci kompensasi finansial kompensasi non finansial kerja karyawan,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
siti fauziyah analisis bangkrut metode altman zscore springate usaha sub sektor pulp kertas daftar bursa efek indonesia bei periode bawah bimbing prasetyo nugroho spimm echsan gani msi uang usaha sebab usaha kondisi bangkrut bangkrut esensial waspada usaha usaha bangkrut usaha alami sulit uang ringan likuiditas sulit serius solvabel hutang aset usaha tuju teliti potensi bangkrut usaha sub sektor pulp kertas tedaftar bursa efek indonesia periode metode altman zscore springate jenis teliti metode teliti deskriptif sumber data sekunderteknik ambil sampel teliti purposive sampling oleh usaha sampel hasil penlitian usaha sub sektor pulp kertas periode metode altman usaha nyata sehat usaha nyata bangkrut usaha nyata sehat usaha grey area usaha kondisi bangkrut usaha nyata sehat usaha kondisi bangkrut usaha grey area usaha kondisi sehat usaha bangkrut metode springate usaha kondisi sehat usaha bangkrut usaha sehat usaha kondisi bangkrut usaha sehat usaha bangkrut usaha sehat usaha bangkrut,15,1.0,15_usaha_bersih_bangkrut_nyata,"['usaha', 'bersih', 'bangkrut', 'nyata', 'laba', 'periode', 'bursa', 'putar', 'efek', 'indonesia']"
apriliyanto analisis banding pengaruh peran manajemen piutang manajemen sedia tumbuh jual profitabilitas usaha manufaktur sektor barang konsumsi usaha manufaktur sektor aneka industri daftar bursa efek indonesia bawah bimbing dr choirul anam drs ec mkes drs ecmakhmud zulkifli msi tuju teliti pengaruh banding peran putar piutang periode kumpul piutang putar sedia ratarata sedia tumbuh jual profitabilitas usaha manufaktur sektor barang konsumsi usaha manufaktur sektor aneka industri uji instrument uji asumsi klasik teknik analisis data hipotesis analisis regresi linear ganda uji t uji f uji beda uji deskriptif dasar hasil teliti nilai r square besar pengaruh variabel bebas variabel ikat usaha manufaktur sektor barang konsumsi usaha manufaktur sektor aneka industry hasil uji t variabel putar piutang tumbuh jual pengaruh signifikan roa usaha manufaktur sektor barang konsumsi usaha manufaktur sektor aneka industry variabel ratarata sedia tumbuh jual pengaruh signifikan roa periode kumpul piutang putar sedia milik pengaruh signifikan roa sektor usaha hasil uji f variabel independen pengaruh signifikan roa sektor usaha hasil beda pengaruh peran manajemen piutang manajemen sedia tumbuh jual profitabilitas usaha manufaktur sektor barang konsumsi usaha manufaktur sektor aneka industri kunci return on assets roa putar piutang periode kumpul piutang putar sedia ratarata sedia tumbuh jual,4,0.75919803086384,4_rasio_profitabilitas_usaha_putar,"['rasio', 'profitabilitas', 'usaha', 'putar', 'bursa', 'efek', 'struktur', 'daftar', 'teliti', 'uang']"
widya mayorita pengaruh salur kredit tingkat suku bunga inflasi profitabilits usaha sektor perban daftar bursa efek indonesia bimbing purnamawati semsi prasetyo nugroho spi mm tuju teliti pengaruh salur kredit tingkat suku bunga inflasi parsial simultan profitabilitas usaha sektor perban daftar bursa efek indonesia dekat teliti kuantitatif ambil sampel metode purposive sampling oleh sampel usaha teknik analisis data analisis regresi linier ganda hasil uji t variabel salur kredit pengaruh positif signifikan profitabilitas variabel tingkat suku bunga pengaruh negatif signifikan profitabilitas variabel inflasi pengaruh positif signifikan profitabilitas hasil uji f variabel salur kredit tingka suku bunga inflasi pengaruh signifikan profitabilitas roa mampu prediksi variabel salur kredit tingkat suku bunga inflasi profitabilitas besar r square sisa variabel uji teliti kunci salur kredit tingkat suku bunga inflasi profitabilitas roa,4,0.7973824140628774,4_rasio_profitabilitas_usaha_putar,"['rasio', 'profitabilitas', 'usaha', 'putar', 'bursa', 'efek', 'struktur', 'daftar', 'teliti', 'uang']"
